collection_path,document_id,data
cars,2023-Corolla-LE Eco wPremium Package-LE Eco wPremium Package 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 15408.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 40, ""curb_weight"": 2850.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 21400, ""description"": ""LE Eco w/Premium Package 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""LE Eco 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70082, ""id"": 14940, ""trim_id"": 14940, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 34.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6100, ""horsepower_hp"": 140, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4000.0, ""submodel"": ""LE Eco"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""LE Eco"", ""torque_ft_lbs"": 126.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 30.0, ""invoice"": ""19798"", ""ground_clearance"": 6.7, ""range_city"": 396, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-LE Eco wPremium Package-LE Eco wPremium Package 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 11128.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-LE Eco-LE Eco 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 13993.2, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 40, ""curb_weight"": 2850.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 19435, ""description"": ""LE Eco 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""LE Eco 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70082, ""id"": 14940, ""trim_id"": 14940, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 34.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6100, ""horsepower_hp"": 140, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4000.0, ""submodel"": ""LE Eco"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""LE Eco"", ""torque_ft_lbs"": 126.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 30.0, ""invoice"": ""17995"", ""ground_clearance"": 6.7, ""range_city"": 396, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-LE Eco-LE Eco 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 10106.2, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-LE-LE 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 13705.2, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 36, ""curb_weight"": 2870.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 19035, ""description"": ""LE 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""LE 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70081, ""id"": 14939, ""trim_id"": 14939, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""LE"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""LE"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""17625"", ""ground_clearance"": 6.7, ""range_city"": 370, ""range_highway"": 475, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-LE-LE 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 9898.2, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-SE-SE 4dr Sedan (1.8L 4cyl 6M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 15670.8, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 35, ""curb_weight"": 2885.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 21765, ""description"": ""SE 4dr Sedan (1.8L 4cyl 6M)"", ""trim_description"": ""SE 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70083, ""id"": 14941, ""trim_id"": 14941, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 31.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""SE"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""SE"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""20152"", ""ground_clearance"": 6.7, ""range_city"": 370, ""range_highway"": 462, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-SE-SE 4dr Sedan (1.8L 4cyl 6M)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 11317.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-SE-SE 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 14792.4, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 35, ""curb_weight"": 2885.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 20545, ""description"": ""SE 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""SE 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70083, ""id"": 14941, ""trim_id"": 14941, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 31.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""SE"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""SE"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""19022"", ""ground_clearance"": 6.7, ""range_city"": 370, ""range_highway"": 462, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-SE-SE 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 10683.4, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-XLE-XLE 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 15865.2, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 36, ""curb_weight"": 2870.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 22035, ""description"": ""XLE 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""XLE 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70084, ""id"": 14944, ""trim_id"": 14944, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""XLE"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""XLE"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""20403"", ""ground_clearance"": 6.7, ""range_city"": 370, ""range_highway"": 475, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-XLE-XLE 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 11458.2, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Corolla-XSE-XSE 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16401.6, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 35, ""curb_weight"": 2885.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 22780, ""description"": ""XSE 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""XSE 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 70085, ""id"": 14945, ""trim_id"": 14945, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 31.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2023, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""XSE"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""XSE"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 28.0, ""invoice"": ""21093"", ""ground_clearance"": 6.7, ""range_city"": 370, ""range_highway"": 462, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2023-Corolla-XSE-XSE 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 11845.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Land Cruiser-Base-4dr SUV 4WD (5.7L 8cyl 8A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 8100.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 60886.8, ""valves"": 32, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 18, ""curb_weight"": 5815.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 84565, ""description"": ""4dr SUV 4WD (5.7L 8cyl 8A)"", ""trim_description"": ""4dr SUV 4WD (5.7L 8cyl 8A)"", ""length"": 194.9, ""submodel_id"": 70086, ""id"": 14965, ""trim_id"": 14965, ""wheel_base"": 112.2, ""seats"": 8, ""combined_mpg"": 15.0, ""doors"": 5, ""max_payload"": 1570.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 381, ""model_id"": 3200, ""year"": 2023, ""type"": ""SUV"", ""torque_rpm"": 3600.0, ""submodel"": ""Base"", ""cargo_capacity"": 16.1, ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V8"", ""height"": 74.0, ""trim"": ""Base"", ""torque_ft_lbs"": 401.0, ""epa_kwh_100_mi_electric"": """", ""size"": 5.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 13.0, ""invoice"": ""75685"", ""ground_clearance"": 8.9, ""range_city"": 320, ""range_highway"": 443, ""rear_track"": """", ""gross_weight"": 7385.0, ""hack-id"": ""2023-Land Cruiser-Base-4dr SUV 4WD (5.7L 8cyl 8A)"", ""engine_type"": ""gas"", ""width"": 78.0, ""model"": ""Land Cruiser"", ""transmission"": ""8-speed shiftable automatic"", ""fuel_tank_capacity"": 24.6, ""expected_value_2027"": 43973.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 81.7, ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-Limited-Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 29098.8, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 4230.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 40415, ""description"": ""Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70133, ""id"": 15054, ""trim_id"": 15054, ""wheel_base"": 127.4, ""seats"": 5, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1370.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Double Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""Limited"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""Limited"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""37440"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-Limited-Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 21015.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-Limited-Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 26884.8, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 4230.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 37340, ""description"": ""Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70133, ""id"": 15054, ""trim_id"": 15054, ""wheel_base"": 127.4, ""seats"": 5, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1370.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Double Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""Limited"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""Limited"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""34592"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-Limited-Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 75.2, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 19416.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-SR-SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 20502.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 28475, ""description"": ""SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A)"", ""trim_description"": ""SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70134, ""id"": 15027, ""trim_id"": 15027, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 20.0, ""invoice"": ""26696"", ""ground_clearance"": 9.4, ""range_city"": 422, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-SR-SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 14807.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
cars,2023-Tacoma-SR-SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 18288.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:02:20-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 25400, ""description"": ""SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""trim_description"": ""SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 70134, ""id"": 15027, ""trim_id"": 15027, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2023, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 20.0, ""invoice"": ""23813"", ""ground_clearance"": 9.4, ""range_city"": 422, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2023-Tacoma-SR-SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13208.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:02:20-04:00""}"
